user_id,movie_name,producer,director,genre,release_year,runtime_minutes,budget_band,mpaa_rating,user_rating,review_date
2768,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,2,2023-03-28
1510,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2019-03-24
700,Interstellar,Paramount Pictures,Christopher Nolan,Sci-Fi,2014,169,High,PG-13,5,2019-04-24
386,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Adventure,2003,201,High,PG-13,5,2024-04-20
2527,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,2,2018-06-15
1336,Inception,Warner Bros.,Christopher Nolan,Romance,2010,148,High,PG-13,2,2018-11-07
2607,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,4,2022-01-17
560,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,3,2024-12-10
1099,The Matrix,Warner Bros.,Lana Wachowski,Romance,1999,136,High,R,1,2019-12-28
1733,The Silence of the Lambs,Orion Pictures,Jonathan Demme,Action,1991,118,Medium,R,5,2019-08-15
1794,The Matrix,Warner Bros.,Lana Wachowski,Comedy,1999,136,High,R,1,2023-07-29
2304,The Matrix,Warner Bros.,Lana Wachowski,Sci-Fi,1999,136,High,R,4,2015-03-30
2810,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,4,2018-06-11
2809,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Comedy,1980,124,High,PG,5,2018-12-12
1130,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Romance,2003,201,High,PG-13,3,2019-07-20
2492,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2024-01-01
1893,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Comedy,1998,169,High,R,1,2019-08-11
2581,The Godfather,Paramount Pictures,Francis Ford Coppola,Fantasy,1972,175,High,R,5,2025-08-01
2185,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,5,2021-01-06
2394,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,3,2023-09-16
41,Inception,Warner Bros.,Christopher Nolan,Comedy,2010,148,High,PG-13,3,2018-07-18
1616,The Prestige,Warner Bros.,Christopher Nolan,Action,2006,130,High,PG-13,5,2024-01-16
129,The Green Mile,Castle Rock Entertainment,Frank Darabont,Adventure,1999,189,High,R,2,2016-04-29
1625,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,4,2015-06-10
251,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,5,2025-02-10
2190,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,2,2018-01-13
908,Back to the Future,Universal Pictures,Robert Zemeckis,Adventure,1985,116,Medium,PG,5,2016-03-03
779,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,5,2021-03-25
1250,The Green Mile,Castle Rock Entertainment,Frank Darabont,Drama,1999,189,High,R,3,2020-05-30
2535,Schindler's List,Universal Pictures,Steven Spielberg,Animation,1993,195,High,R,5,2017-08-28
435,The Matrix,Warner Bros.,Lana Wachowski,Fantasy,1999,136,High,R,3,2024-05-06
612,Fight Club,20th Century Fox,David Fincher,Sci-Fi,1999,139,High,R,2,2015-03-01
53,Blade Runner 2049,Warner Bros.,Denis Villeneuve,Fantasy,2017,164,High,R,3,2025-04-06
1413,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2022-08-15
2444,Titanic,Paramount Pictures,James Cameron,Sci-Fi,1997,195,High,PG-13,1,2021-08-22
1465,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,1,2025-03-21
2316,The Dark Knight,Warner Bros.,Christopher Nolan,Crime,2008,152,High,PG-13,5,2017-12-05
1206,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,5,2022-06-16
1966,Pulp Fiction,Miramax,Quentin Tarantino,Romance,1994,154,High,R,1,2020-08-20
1934,Joker,Warner Bros.,Todd Phillips,Drama,2019,122,High,R,1,2020-12-14
2585,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,1,2016-04-07
2818,Se7en,New Line Cinema,David Fincher,Sci-Fi,1995,127,High,R,3,2024-12-18
1211,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,3,2025-04-21
2439,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,2,2021-09-29
2725,The Pianist,Focus Features,Roman Polanski,Sci-Fi,2002,150,High,R,4,2018-01-28
1642,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,5,2025-02-13
159,The Lion King,Walt Disney Pictures,Roger Allers,Adventure,1994,88,Low,G,2,2018-05-17
1410,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,1,2018-08-18
1292,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Sci-Fi,2003,201,High,PG-13,4,2016-07-14
741,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Action,2000,120,Medium,PG-13,2,2025-07-12
883,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,3,2017-08-24
121,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Comedy,2000,120,Medium,PG-13,4,2023-11-23
1593,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,4,2025-02-06
2447,The Godfather,Paramount Pictures,Francis Ford Coppola,Comedy,1972,175,High,R,3,2019-03-06
395,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,3,2016-11-30
1281,The Social Network,Columbia Pictures,David Fincher,Thriller,2010,120,Medium,PG-13,5,2017-07-11
1365,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,2,2018-03-23
2874,Titanic,Paramount Pictures,James Cameron,Thriller,1997,195,High,PG-13,1,2016-11-11
1021,Back to the Future,Universal Pictures,Robert Zemeckis,Romance,1985,116,Medium,PG,1,2015-01-14
279,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,1,2025-06-08
2622,Blade Runner 2049,Warner Bros.,Denis Villeneuve,Fantasy,2017,164,High,R,2,2025-05-09
1744,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,4,2016-10-05
1010,The Departed,Warner Bros.,Martin Scorsese,Animation,2006,151,High,R,5,2023-03-16
2766,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Animation,2003,201,High,PG-13,3,2022-12-27
2394,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,2,2017-01-11
2920,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Action,1980,124,High,PG,3,2016-07-27
2058,La La Land,Summit Entertainment,Damien Chazelle,Crime,2016,128,High,PG-13,4,2016-04-18
1838,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,5,2015-12-11
2609,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2020-12-07
1059,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,5,2016-01-15
944,Pulp Fiction,Miramax,Quentin Tarantino,Comedy,1994,154,High,R,3,2020-04-15
579,The Departed,Warner Bros.,Martin Scorsese,Thriller,2006,151,High,R,3,2023-08-30
1890,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,3,2016-04-04
2340,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,3,2022-11-16
2471,Pulp Fiction,Miramax,Quentin Tarantino,Comedy,1994,154,High,R,3,2024-07-02
2092,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,2,2020-06-23
2171,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,2,2016-05-26
824,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,1,2022-09-20
747,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,5,2025-12-29
2073,Pulp Fiction,Miramax,Quentin Tarantino,Drama,1994,154,High,R,5,2020-04-27
1445,Inception,Warner Bros.,Christopher Nolan,Action,2010,148,High,PG-13,5,2015-10-07
805,The Prestige,Warner Bros.,Christopher Nolan,Fantasy,2006,130,High,PG-13,5,2020-04-30
1295,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,4,2017-01-23
1824,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Adventure,1980,124,High,PG,2,2016-05-15
2708,Interstellar,Paramount Pictures,Christopher Nolan,Sci-Fi,2014,169,High,PG-13,3,2024-04-29
2097,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,2,2020-05-30
440,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,5,2024-09-06
1144,The Dark Knight,Warner Bros.,Christopher Nolan,Fantasy,2008,152,High,PG-13,2,2018-04-13
1963,The Green Mile,Castle Rock Entertainment,Frank Darabont,Fantasy,1999,189,High,R,1,2023-03-31
1629,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,2,2021-08-23
860,The Matrix,Warner Bros.,Lana Wachowski,Crime,1999,136,High,R,3,2017-07-08
2358,American Beauty,DreamWorks,Sam Mendes,Action,1999,122,High,R,5,2021-10-12
1399,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,4,2017-12-09
119,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,5,2021-07-27
2440,Interstellar,Paramount Pictures,Christopher Nolan,Crime,2014,169,High,PG-13,1,2020-12-20
70,Fight Club,20th Century Fox,David Fincher,Fantasy,1999,139,High,R,2,2021-06-23
390,Inception,Warner Bros.,Christopher Nolan,Thriller,2010,148,High,PG-13,3,2016-11-01
2718,Gladiator,DreamWorks Pictures,Ridley Scott,Animation,2000,155,High,R,5,2019-08-05
1208,Inception,Warner Bros.,Christopher Nolan,Comedy,2010,148,High,PG-13,2,2022-04-18
2537,The Dark Knight,Warner Bros.,Christopher Nolan,Animation,2008,152,High,PG-13,5,2018-05-03
1519,Se7en,New Line Cinema,David Fincher,Romance,1995,127,High,R,4,2021-07-15
2009,Pulp Fiction,Miramax,Quentin Tarantino,Animation,1994,154,High,R,3,2024-03-28
2130,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,3,2023-06-17
2427,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,1,2024-06-13
2392,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Action,1994,142,High,R,1,2019-12-12
2714,Forrest Gump,Paramount Pictures,Robert Zemeckis,Animation,1994,142,High,PG-13,5,2022-05-28
2167,The Social Network,Columbia Pictures,David Fincher,Crime,2010,120,Medium,PG-13,2,2018-05-10
336,Inception,Warner Bros.,Christopher Nolan,Romance,2010,148,High,PG-13,4,2025-01-29
1226,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,5,2020-12-07
406,Joker,Warner Bros.,Todd Phillips,Comedy,2019,122,High,R,3,2024-02-04
655,The Prestige,Warner Bros.,Christopher Nolan,Thriller,2006,130,High,PG-13,4,2020-07-26
340,Inception,Warner Bros.,Christopher Nolan,Sci-Fi,2010,148,High,PG-13,5,2016-03-05
2164,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,1,2017-05-09
336,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,5,2016-04-12
2207,The Matrix,Warner Bros.,Lana Wachowski,Romance,1999,136,High,R,4,2024-05-10
93,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,5,2015-02-16
684,Goodfellas,Warner Bros.,Martin Scorsese,Romance,1990,146,High,R,5,2022-01-25
193,Back to the Future,Universal Pictures,Robert Zemeckis,Fantasy,1985,116,Medium,PG,4,2021-06-21
1742,The Dark Knight,Warner Bros.,Christopher Nolan,Action,2008,152,High,PG-13,5,2024-08-29
1531,Blade Runner 2049,Warner Bros.,Denis Villeneuve,Romance,2017,164,High,R,2,2017-06-24
85,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,5,2021-01-14
2740,Se7en,New Line Cinema,David Fincher,Fantasy,1995,127,High,R,1,2023-08-16
498,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,4,2015-03-23
43,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,5,2015-11-23
2350,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,2,2024-07-25
1291,The Usual Suspects,Gramercy Pictures,Bryan Singer,Comedy,1995,106,Medium,R,2,2022-04-01
2351,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,4,2015-06-23
2192,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,3,2024-04-07
1161,Saving Private Ryan,DreamWorks/Amblin,Steven Spielberg,Animation,1998,169,High,R,1,2015-06-24
2928,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,3,2017-05-19
1406,Forrest Gump,Paramount Pictures,Robert Zemeckis,Sci-Fi,1994,142,High,PG-13,1,2025-02-27
1553,"Crouching Tiger, Hidden Dragon",Sony Pictures Classics,Ang Lee,Animation,2000,120,Medium,PG-13,4,2017-04-22
889,Se7en,New Line Cinema,David Fincher,Action,1995,127,High,R,4,2015-11-20
2328,Interstellar,Paramount Pictures,Christopher Nolan,Animation,2014,169,High,PG-13,5,2019-07-01
2535,The Godfather,Paramount Pictures,Francis Ford Coppola,Adventure,1972,175,High,R,2,2023-12-15
1318,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,3,2021-02-08
2593,Inside Out,Pixar,Pete Docter,Sci-Fi,2015,95,Medium,PG,1,2019-02-11
2666,Blade Runner,Warner Bros.,Ridley Scott,Fantasy,1982,117,Medium,R,2,2015-12-19
2396,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,4,2017-09-07
474,Forrest Gump,Paramount Pictures,Robert Zemeckis,Action,1994,142,High,PG-13,3,2018-11-21
2781,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,2,2019-05-29
983,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Action,2003,201,High,PG-13,5,2025-03-20
649,Forrest Gump,Paramount Pictures,Robert Zemeckis,Action,1994,142,High,PG-13,4,2015-04-26
20,Fight Club,20th Century Fox,David Fincher,Sci-Fi,1999,139,High,R,4,2019-08-06
2135,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,3,2016-12-26
2887,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,3,2015-10-09
430,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Crime,1980,124,High,PG,1,2025-01-06
839,The Lord of the Rings: The Return of the King,New Line Cinema,Peter Jackson,Fantasy,2003,201,High,PG-13,3,2022-02-12
1088,The Dark Knight,Warner Bros.,Christopher Nolan,Comedy,2008,152,High,PG-13,4,2024-04-15
774,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Adventure,1994,142,High,R,1,2015-06-03
2009,The Empire Strikes Back,Lucasfilm,Irvin Kershner,Animation,1980,124,High,PG,1,2016-07-08
1994,Spirited Away,Studio Ghibli,Hayao Miyazaki,Drama,2001,125,High,PG,3,2016-08-07
2086,Pulp Fiction,Miramax,Quentin Tarantino,Sci-Fi,1994,154,High,R,2,2025-06-21
1109,The Green Mile,Castle Rock Entertainment,Frank Darabont,Comedy,1999,189,High,R,3,2022-08-02
2425,Pulp Fiction,Miramax,Quentin Tarantino,Animation,1994,154,High,R,5,2017-07-30
1687,The Godfather,Paramount Pictures,Francis Ford Coppola,Thriller,1972,175,High,R,1,2021-06-14
1648,The Matrix,Warner Bros.,Lana Wachowski,Drama,1999,136,High,R,4,2020-07-21
712,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,1,2021-05-22
2514,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Animation,1994,142,High,R,3,2025-07-11
1437,Inception,Warner Bros.,Christopher Nolan,Comedy,2010,148,High,PG-13,3,2023-06-18
1859,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Thriller,1994,142,High,R,3,2021-01-11
1090,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2020-02-01
2265,Moonlight,A24,Barry Jenkins,Drama,2016,111,Medium,R,4,2024-01-15
1572,Toy Story,Pixar,John Lasseter,Crime,1995,81,Low,G,1,2023-06-30
1250,Parasite,CJ Entertainment,Bong Joon-ho,Comedy,2019,132,High,R,1,2017-04-11
2142,Alien,20th Century Fox,Ridley Scott,Romance,1979,117,Medium,R,5,2023-07-10
2247,There Will Be Blood,Paramount Vantage,Paul Thomas Anderson,Animation,2007,158,High,R,4,2017-04-21
3000,Forrest Gump,Paramount Pictures,Robert Zemeckis,Adventure,1994,142,High,PG-13,5,2017-06-30
1946,The Godfather,Paramount Pictures,Francis Ford Coppola,Sci-Fi,1972,175,High,R,3,2023-07-14
2939,Pulp Fiction,Miramax,Quentin Tarantino,Comedy,1994,154,High,R,1,2017-08-10
462,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,5,2025-03-29
2609,The King's Speech,The Weinstein Company,Tom Hooper,Adventure,2010,118,Medium,R,2,2020-09-30
524,The Green Mile,Castle Rock Entertainment,Frank Darabont,Drama,1999,189,High,R,2,2021-02-10
684,The Dark Knight,Warner Bros.,Christopher Nolan,Adventure,2008,152,High,PG-13,3,2023-10-31
698,WALL·E,Pixar,Andrew Stanton,Comedy,2008,98,Medium,G,1,2022-05-07
143,Mad Max: Fury Road,Warner Bros.,George Miller,Thriller,2015,120,Medium,R,1,2021-11-08
549,Titanic,Paramount Pictures,James Cameron,Adventure,1997,195,High,PG-13,4,2020-03-06
232,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Comedy,1994,142,High,R,1,2015-03-22
2885,Gladiator,DreamWorks Pictures,Ridley Scott,Fantasy,2000,155,High,R,5,2024-05-28
1109,The Godfather,Paramount Pictures,Francis Ford Coppola,Romance,1972,175,High,R,2,2016-10-15
309,The Dark Knight,Warner Bros.,Christopher Nolan,Thriller,2008,152,High,PG-13,5,2022-03-19
405,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,5,2018-06-21
1135,Blade Runner,Warner Bros.,Ridley Scott,Action,1982,117,Medium,R,2,2023-06-02
2991,Fight Club,20th Century Fox,David Fincher,Fantasy,1999,139,High,R,1,2021-08-02
1597,Goodfellas,Warner Bros.,Martin Scorsese,Fantasy,1990,146,High,R,2,2023-05-08
751,The Usual Suspects,Gramercy Pictures,Bryan Singer,Romance,1995,106,Medium,R,4,2017-04-18
1223,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,4,2024-06-10
1086,The Prestige,Warner Bros.,Christopher Nolan,Action,2006,130,High,PG-13,3,2015-02-27
409,Back to the Future,Universal Pictures,Robert Zemeckis,Thriller,1985,116,Medium,PG,2,2019-09-14
789,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,1,2015-05-26
2817,The Godfather,Paramount Pictures,Francis Ford Coppola,Animation,1972,175,High,R,4,2016-02-11
612,The Dark Knight,Warner Bros.,Christopher Nolan,Drama,2008,152,High,PG-13,4,2015-02-19
621,Fight Club,20th Century Fox,David Fincher,Fantasy,1999,139,High,R,2,2015-08-18
969,Whiplash,Blumhouse Productions,Damien Chazelle,Drama,2014,107,Medium,R,5,2018-10-05
2340,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,2,2015-10-15
128,The Dark Knight,Warner Bros.,Christopher Nolan,Sci-Fi,2008,152,High,PG-13,5,2021-07-17
1283,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,4,2021-10-13
560,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Crime,1994,142,High,R,4,2017-09-23
1890,The Dark Knight,Warner Bros.,Christopher Nolan,Romance,2008,152,High,PG-13,1,2015-04-17
142,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Fantasy,1994,142,High,R,1,2017-02-15
448,Schindler's List,Universal Pictures,Steven Spielberg,Action,1993,195,High,R,2,2016-01-19
2087,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,5,2015-06-18
584,Forrest Gump,Paramount Pictures,Robert Zemeckis,Crime,1994,142,High,PG-13,4,2020-07-23
2908,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,3,2018-07-19
455,Whiplash,Blumhouse Productions,Damien Chazelle,Sci-Fi,2014,107,Medium,R,1,2020-07-24
26,Fight Club,20th Century Fox,David Fincher,Animation,1999,139,High,R,1,2020-04-25
221,Pulp Fiction,Miramax,Quentin Tarantino,Comedy,1994,154,High,R,2,2019-07-26
1236,The Usual Suspects,Gramercy Pictures,Bryan Singer,Action,1995,106,Medium,R,2,2023-07-09
591,The Godfather,Paramount Pictures,Francis Ford Coppola,Action,1972,175,High,R,2,2019-01-16
1403,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Sci-Fi,1994,142,High,R,1,2016-08-13
338,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Romance,1994,142,High,R,3,2023-06-21
1250,The Shawshank Redemption,Castle Rock Entertainment,Frank Darabont,Drama,1994,142,High,R,5,2018-01-17
